title,datetime,summary,content,url
"서정진 셀트리온 회장, 美 소화기학회서 '짐펜트라' 홍보",2024.10.30.,요약 없음,"서정진 셀트리온 회장이 '2024 미국 소화기학회(이하 ACG)'에서 짐펜트라를 직접 홍보했다.셀트리온은 25일(현지시간)부터 엿새간 열린 '2024 ACG'에서 자가면역질환 치료제 'CT-P13 SC(미국 제품명 짐펜트라)' 글로벌 3상 장기 사후분석 결과를 공개했다고 30일 밝혔다.ACG는 90년 이상의 오랜 역사를 지닌 미국 소화기 관련 주요 학회 중 하나다. 전 세계 소화기 질환 전문가들이 모여 최신 연구와 임상 정보를 공유하는 자리다. 올해는 미국 펜실베이니아에서 열렸다.이번 학회에는 서 회장이 직접 참석했다. 서 회장은 학회에 참석한 세계 소화기 질환 핵심 의사(Key Doctor)들과 직접 소통했다. 짐펜트라와 셀트리온의 자가면역질환 치료제 치료 효능과 경쟁력을 알리는 시간도 가졌다.이번 학회에서 발표된 임상 결과는 2년(102주) 동안 장기 추적연구에 대한 내용이다. CT-P13 SC 단독 투여군과 면역억제제 병용 투여군 간 차이를 분석해 유효성 및 안전성, 면역원성을 비교한 결과이다.해당 발표는 192명의 크론병(CD) 환자와 237명의 궤양성 대장염(UC) 환자를 대상으로 54주차부터 102주차까지 CT-P13 SC 단독투여와 면역억제제 병용투여 간의 유효성 및 안전성을 비교 분석한 결과다. 양군 간 유효성과 안전성에서 유의미한 차이는 없었으며, 면역원성 측면에서도 단독투여가 면역억제제 병용투여와 비교해 항약물 항체(ADA)전환율에서도 안정적인 결과를 보였다. 단독투여도 충분히 안전하고 효과적인 치료 옵션이 될 수 있음을 시사했다.셀트리온 관계자는 “임상 결과를 통해 장질환 치료에서 환자와 의료진 부담을 줄이고, 병용요법에서 발생할 수 있는 부작용을 피할 수 있어 환자들에게 큰 이점으로 작용할 것”이라며 “이번 결과는 향후 미국 시장에서 짐펜트라 처방 증가와 시장점유율 확대에도 중요한 역할을 할 것으로 전망한다”고 밝혔다.한편 셀트리온은 탄탄한 자가면역질환 제품 라인업을 구축해 글로벌 시장 내 경쟁력 강화와 점유율 확대에 속도를 낸다는 전략이다. 미국, 유럽 등 글로벌 주요 시장에서 전문 의료진과 적극 소통해 영향력을 높이는 동시에 맞춤형 처방이 진행되도록 전사적 노력을 기울일 방침이다.",https://n.news.naver.com/mnews/article/030/0003252352?sid=102
"'후발 아닌 후발주자' 셀트리온, 개발 역량 앞세워 CDMO 드라이브",2024.10.31.,연내 셀트리온 100% 자회사로 전담 법인 설립…내년 전용생산 증설·영업활동 돌입바이오의약품 고도화 속 CDMO 존재감 '단순 생산→전주기 파트너' 격상에 적극 대응,"셀트리온그룹이 위탁개발생산(CDMO) 사업에 본격적으로 힘을 싣는다. 고객사와 필연적인 중장기적 파트너십에 글로벌 바이오 의약품 시장 내 중요도가 나날이 높아지고 있는 만큼, 다수 바이오시밀러와 신약 허가 경험을 살린 개발 경쟁력을 무기로 내세운다는 목표다. 31일 셀트리온그룹에 따르면 최근 셀트리온은 연내 CDMO 전문 자회사 설립을 완료할 예정이다. 셀트리온 100% 자회사로 설립되는 해당 법인은 관련 시설과 인력 등 셀트리온과 독립된 형태로 운영될 예정이다. 위탁생산(CMO)은 의약품 개발사의 한정적 생산 능력을 보조하기 위해 등장한 사업 형태다. 고객사 기준에 부합하는 품질로 생산에 특화된 서비스를 제공하는 식이다. 하지만 나날이 고도화 되는 의약품 기술에 그 역할 역시 달라졌다. 생산 공정 자체가 복잡해지면서 CMO의 전무 지식·경험이 중요해졌기 때문이다. 이에 따라 CMO 역시 고객사 요구에 맞춰 개발부터 임상, 승인, 상업화까지 모든 과정에서 생산 뿐만 아니라 '개발' 관련 서비스를 추가한 CDMO로 사업 형태를 발전 시켰다. 품목 전주기에 관여하게 된 만큼 제조 서비스만 제공하던 기존에 비해 그 존재감 역시 커졌다. 특히 국내사의 경우 최근 미국 생물보안법 연내 통과 기대감에 따른 반사 이익도 기대되는 상황이다. 이희영 대신증권 연구원은 보고서를 통해 ""해당 변화로 인해 고객사와 CDMO 간 계약은 기존 단기 일회성 계약에서 7~10년 단위 장기 계약으로 전환됐으며, 전략적 파트너 관계로 발전하게 됐다""며 ""의약품 시장이 코로나19 팬데믹 이후 재정비를 마치고 상승 추세로 진입이 기대되는 가운데 특히 개발(D)은 최근 금리 인하 개시로 제한적이던 성장의 본격적인 수요 회복이 기대된다""고 분석했다. 국내사 중 CDMO 경쟁력이 두드러진 곳은 삼성바이오로직스다. 바이오의약품에 특화된 CMO 사업 기반과 공격적 생산력 증대를 통해 세계 최대 규모의 생산력을 확보했다. CDMO 사업 대두 초기부터 투자를 단행해 총 9종의 CDO 플랫폼도 확보한 상태다. 올리고 핵산 계열에 특화된 에스티팜 역시 국내 CDMO 강자로 꼽힌다. start_blockend_block셀트리온은 CDMO 존재감은 경쟁사들에 비해 아직 미미한 수준이다. 회사 설립 초기 사업은 CMO였지만 자체 품목이 필요하다는 서정진 회장의 판단에 개발 쪽으로 일찌감치 방향을 틀었기 때문이다. 이후 세계 최초의 항체 바이오시밀러 '램시마'를 비롯한 다수 시밀러 파이프라인과 미국에서 신약으로 허가받은 '짐펜트라'까지 배출하면서 '개발사'로서의 이미지가 강하다. 때문에 2018년 CDMO 사업 공식 진출 선언에도 개발쪽 성과가 부각돼 왔다.이를 잘 알고 있는 셀트리온그룹 역시 전세계적으로 커지고 있는 CDMO 존재감에 발 맞춰 힘을 싣기 시작했다. 지난 9월 미국 모건스탠리 콘퍼런스를 통한 그룹 비전 발표에 서정진 회장이 직접 CDMO 사업 강화를 언급하며 적극적 투자 의지를 드러낸 것이 대표적이다. 이어 이달 홈페이지를 통해 기존 'CDMO사를 뛰어넘는 경쟁력 확보'라는 공격적 목표를 내세운 상태다. 부족한 생산력 확충을 위해 연내 설립되는 자회사를 필두로 내년부터 전용 생산설비 증설과 영업활동에 돌입한다. 자체 품목에 집중했던 사업 방향 역시 CDMO 사업의 밑거름이 될 전망이다. 시밀러부터 신약까지 자체품목의 글로벌 허가 경험이 기반이 된 개발 역량을 핵심 경쟁력으로 내세울 수 있기 때문이다. 실제로 지난 15일엔 자체 세포주 개발 플랫폼 'HI-CHO® CLD'를 공개하며 CDMO 사업에 활용할 계획을 밝히기도 했다. 그동안 다수 시밀러 프로젝트 경험으로 축적한 세포주 개발 역량과 노하우가 집약된 성과다. 이미 도출한 계약 역시 향후 신규 고객사 유치에 우호적으로 작용할 전망이다. CDMO는 특정 품목 상업화 전주기에 영향을 미치는 만큼, 기존 상업화 품목 개발·생산 이력이 중요한 경쟁력으로 여겨진다. 셀트리온은 지난 2019년 테바의 편두통 치료제 '아조비' 위탁생산 계약을 첫 체결한 이후 지난 21일 CDMO 총 5건(약 4500억원)의 계약을 성사시킨 상태다.  셀트리온그룹 관계자는 ""특정 과정에 한정된 것이 아닌 초기 개발부터 상업용 생산까지 전주기 서비스 제공이 가능한 CDMO 역량을 갖추고 있다""며 ""연내 전담 자회사가 설립되면 관련된 세부 사업 계획과 경쟁력 등에 대해 공개할 예정이다""고 말했다. article_split",https://n.news.naver.com/mnews/article/008/0005108416?sid=101
"셀트리온 '짐펜트라', 美 3대 PBM 모두 뚫어 90%판로 확보",2024.10.29.,세계 유일 SC제형 자가면역질환 치료제 美서 90%판로 확보내년 국내 최초 연 매출 1조원 ‘블록버스터’신약되나짐펜트라 미디어 광고 美전역 송출…처방 가속화,"셀트리온이 미국 3대 처방약급여관리업체(PBM)에서 운영하는 6개의 모든 공·사보험 영역에 세계 유일의 피하주사(SC) 제형 자가면역질환 치료제(성분명 인플릭시맙) ‘짐펜트라’를 등재시키는 데 성공했다. 세계 최대 의약품 시장인 미국에서 유통의 핵심 역할을 하는 주요 PBM의 판로를 모두 뚫음으로써 판매에 탄력이 붙을 전망이다.셀트리온은 그동안 3대 PBM 중 한 곳을 대행하는 의약품구매대행사(GPO)와 사보험 처방집 등재 조건을 협의한 결과, 지난 25일(현지 시간) 최종 합의에 이르러 이에 대한 계약을 체결했다고 29일 밝혔다. 셀트리온은 이번 계약으로 미국 의약품 처방 시장에서 가장 큰 영향력을 행사하는 3대 PBM의 공·사보험 시장 전체를 확보하며 판매 가속화의 핵심인 보험 환급 기반을 크게 강화했다.셀트리온은 지난 3월 세계 최대 의약품 시장인 미국에 짐펜트라를 출시한 이후 보름여 만에 3대 PBM 중 하나인 ‘익스프레스 스크립츠’(ESI)와 등재 계약을 체결한데 이어, 올 7월에 또 다른 대형 PBM 한 곳과 등재 계약을 맺었으며 8월에는 나머지 한 곳과 공보험 등재 계약을 체결한 바 있다.미국 의료보험시장에서는 중간 관리자 역할을 하는 PBM이 의약품 유통의 핵심 역할을 한다. PBM이 보험 처리 대상인 의약품 급여목록을 짜면 보험사가 해당 목록을 선정하기 때문이다. 현재까지 3대 PBM을 포함해 미국 전역에서 짐펜트라 계약이 완료된 중대형·소형 PBM 및 보험사는 총 30개에 달한다. 이들 기관의 공·사보험 판로 확보율을 모두 합칠 경우 미국 보험 시장의 90%가 넘는 규모다. 짐펜트라가 출시된 지 반년을 조금 넘긴 현시점에서 미국 처방 시장 판로의 대부분을 확보한 것이다. 특히 출시 단 7개월여 만에 미국 3대 PBM의 6개 공·사보험 영역 모두에 대해 등재 계약을 완료한 것은 매우 이례적이다. 짐펜트라가 3대 PBM 계약에 빠짐없이 이름을 올리게 되면서 남은 중대형 이하 규모의 PBM 및 보험사와의 등재 협상 속도도 더욱 빨라질 것으로 예상된다.셀트리온은 짐펜트라가 단기간만에 미국 보험 커버리지 대부분을 확보할 수 있었던 가장 큰 원동력으로 차별화된 제품성을 꼽는다.짐펜트라는 세계 유일의 SC제형 인플릭시맙 치료제로 20년 이상 의료 현장에서 사용되며 치료 효능 및 안전성이 입증된 인플릭시맙을 투약 편의성까지 개선해 출시한 제품이다. 병원 접근성이 떨어지는 미국 시장의 특성상, 정기적인 병원 방문 없이 어디서든 간편하게 집에서 자가투여가 가능한 제품이라는 점에서 미국 내 환자 및 의료진들로부터 높은 평가를 받고 있다. 미국에서 염증성 장질환(IBD)의 대표적인 질병인 궤양성 대장염(UC) 및 크론병(CD) 환자 중 바이오 의약품으로 치료를 받고 있는 환자 수는 약 46만 명에 달한다. 이들이 짐펜트라의 주요 고객층이다.지난달 유튜브를 시작으로 이달 미국 TV에 송출되는 짐펜트라 광고도 제품 인지도를 높일 전망이다. 짐펜트라 유튜브 광고는 게시 3주 만에 200만 뷰를 넘어서며 일반적인 의약품 광고 대비 높은 조회수를 기록하는 등 현지에서 큰 관심과 호평을 받고 있다. TV 광고는 현재 미국 주요 채널인 ESPN, MSNBC, USA 네트워크 등 다양한 채널에서 송출되고 있는 가운데, MLB Baseball 등 주요 프로그램 전후로도 광고 편성 시간을 확보해 노출 효과가 극대화되고 있다. 내달 초부터는 미국 전역 500개 병원을 시작으로 대기실 등 병원 내 미디어 광고도 개시해 환자들을 대상으로 제품 브랜드 노출을 극대화한다는 방침이다.셀트리온 관계자는 ""3대 PBM 처방집 등재 및 병원 밀착 영업에 더해, 이번에 미국 전역으로 미디어 광고 캠페인까지 개시하면서 보험사(Payer), 처방의(Provider), 환자(Patient) 등 의약품 처방 시장에서 핵심적 영향력을 행사하는 ‘3P’ 이해관계자 모두를 공략하는데 안정적 순항 궤도에 진입한 것""이라고 평가했다.짐펜트라의 올해 예상 매출은 2500억원, 내년은 1조원이다. 내년 1조원을 달성할 경우 국내 제약·바이오 기업에서 개발한 신약 가운데 최초로 연 매출 1조 원을 넘어서는 ‘대한민국 1호 글로벌 블록버스터 제품’이 될 전망이다.셀트리온 토마스 누스비켈 미국 법인 최고상업책임자(CCO)는 “짐펜트라의 지속 가능한 매출 확대를 위해 출시 초기부터 PBM과의 협상에 많은 공을 들였고, 그 결과로 출시 7개월여 만에 미국 3대 PBM에서 관할하는 공·사보험을 모두 확보할 수 있었다”며 “최대한 많은 미국 환자들에게 제품의 우수한 치료 혜택이 전달될 수 있도록 영업 활동을 확대해 나갈 것”이라고 말했다.",https://n.news.naver.com/mnews/article/015/0005050062?sid=105
"대웅제약-셀트리온제약, 골다공증 치료제 'CT-P41' 공동판매 협약",2024.10.31.,요약 없음,"대웅제약과 셀트리온제약이 셀트리온의 골다공증 치료제 '프롤리아'의 바이오시밀러를 국내 판매한다.대웅제약은 셀트리온제약과 바이오시밀러 제품 'CT-P41'의 공동판매 업무 협약을 맺었다고 31일 밝혔다. 이번 협약에 따라 대웅제약과 셀트리온제약은 2025년 상반기 출시 예정인 프롤리아 바이오시밀러 CT-P41의 전국 종합병원 및 병·의원 공동 프로모션에 나선다.CT-P41은 셀트리온이 내년 3월 특허가 만료되는 오리지널 의약품 프롤리아의 바이오시밀러로 개발한 골다공증 치료제다. CT-P41의 주성분 '데노수맙'은 파골세포를 형성하고 활성화시키는 RANKL 단백질을 표적해 뼈를 파괴하는 파골세포의 활성도를 낮춰 골 재흡수를 억제한다. 1회 주사로 6개월간 효과가 유지되고 복약 순응도가 높은 게 장점이다. 또 오리지널 의약품의 임상시험 결과를 통해 10년 장기 투약 시의 효과와 안전성이 확인됐다.이창재 대웅제약 대표는 ""이번 업무 협약으로 대웅제약의 강력한 영업·마케팅 역량과 셀트리온의 뛰어난 바이오시밀러 기술력이 시너지를 발휘해 골다공증 치료제 시장을 평정해 나갈 것""이라며 ""1600억원 규모의 처방시장을 형성 중인 CT-P41을 통해 국내 골다공증 환자들의 골절 위험을 낮추고 삶의 질을 높이는데 최선을 다하겠다""고 말했다.",https://n.news.naver.com/mnews/article/293/0000060020?sid=101
셀트리온 “알레르기 치료제 바이오시밀러 임상 3상서 유효성 확인”,2024.10.29.,요약 없음,"셀트리온은 이달 24~28일 미국 보스턴에서 열린 ‘2024 미국 알레르기 천식 면역 학회(ACAAI)’에서 CT-P39(제품명 옴리클로, 성분명 오말리주맙)의 글로벌 임상 3상 40주 결과와 자가주사 제품 임상 1상 결과를 공개했다고 29일 밝혔다.셀트리온은 이번 학회에서 임상 3상 40주 결과를 구두 발표로, 임상 1상 결과를 포스터 발표로 공개했다. 임상 3상은 만성 특발성 두드러기 환자 409명에게 CT-P39 300㎎을 40주간 투여하는 방식으로 진행됐다. 해당 임상은 첫 투여 후 12주 시점에 CT-P39와 오리지널 의약품 졸레어의 효능을 평가한다. 이후 12주 추가 투약과 16주 추적 관찰로 CT-P39와 졸레어의 유효성·안전성을 확인했다.CT-P39의 오리지널 의약품 졸레어는 알레르기성 천식과 만성비부비동염, 만성 특발성 두드러기 치료에 사용되는 항체 바이오의약품이다. 졸레어는 지난해 기준 전 세계 매출액 5조원을 기록했다.4주 간격으로 CT-P39와 졸레어를 300㎎ 투여한 결과, 12주 시점에 CT-P39와 졸레어 모두 주간 간지럼 점수 값이 개선됐다. 12주 이후에는 오리지널 의약품에서 CT-P39로 전환한 투약군과 CT-P39·졸레어를 유지한 투약군을 비교했을 때 40주까지 유효성·약동학·안전성 평가에서 유사한 결과를 보였다.건강한 일본인 남녀 129명을 대상으로 진행한 임상 1상 결과에서는, CT-P39 오토인젝터(자동주사제)와 졸레어 프리필드시린지(사전 충전형 주사제) 사이 약동학적 동등성과 안전 유사성을 확인했다. 둘 다 환자 스스로 주사할 수 있도록 만들어진 제품이다.셀트리온은 이번 임상 결과를 기반으로 한국과 미국, 캐나다, 유럽 등 주요 국가에 허가 신청을 완료한다. 앞서 지난 5월부터 유럽과 한국, 영국에서 첫 번째 졸레어 바이오시밀러(복제약)로 허가를 받고 있다.셀트리온 관계자는 “옴리클로는 이번 학회에서 오리지널 의약품과 비교해 동등성과 안전성을 입증했다”며 “글로벌 출시를 목표로 환자들에게 더 편리한 치료 옵션을 제공해 바이오시밀러 시장에서 선도적 위치를 확고히 할 계획”이라고 밝혔다.",https://n.news.naver.com/mnews/article/366/0001027946?sid=101
"셀트리온 '짐펜트라', 美 건강보험 급여 체제 편입",2024.10.29.,美 3대 PBM 운영 6개 공·사보험 영역 등재,"셀트리온의 자가면역질환 치료제 '짐펜트라'가 미국 3대 처방약 급여관리업체(PBM)에서 운영하는 6개 공·사보험 영역에 등재된다.셀트리온은 29일 미국 3대 PBM에서 운영하는 6개 공·사보험 영역에 '짐펜트라'를 등재하는 계약을 체결했다고 밝혔다. 미국에서는 PBM이 처방약 관리 업무를 대행하는데, PBM 목록 등재는 미국 건강보험 급여 체제에 편입됐음을 의미한다.짐펜트라는 셀트리온의 정맥주사 제형 자가면역질환 치료제 바이오시밀러(바이오의약품 복제약)인 '램시마'(성분명 인플릭시맙)를 스스로 투여가 가능한 피하주사 제형으로 변경해 개발한 제품이다. 지난해 10월 미국 식품의약품청(FDA)으로부터 신약으로 허가받고 지난 3월 출시됐다.셀트리온은 미국 3대 PBM 중 한 곳을 대행하는 의약품구매대행사(GPO)와 사보험 처방집 등재 조건을 협의해 지난 25일(현지 시간) 최종 합의를 거쳐 이번 계약을 체결했다.지금까지 짐펜트라 계약이 완료된 PBM 및 보험사는 총 30개다. 이들 커버리지를 합치면 미국 보험 시장의 90％가 넘는 규모에 달한다.",https://n.news.naver.com/mnews/article/277/0005491804?sid=101
셀트리온 자사주 1000억 어치 또 산다…올들어 3300억 규모,2024.10.25.,지난해 1조 2652억원 이어 올해 네 번째 자사주 매입파이프라인 확대 및 글로벌 진출 가속화… “주주친화 정책 병행”,"셀트리온은 약 1000억원 규모의 자사주 추가 매입을 결정했다고 25일 밝혔다. 취득 수량은 총 53만 7924주로, 오는 28일부터 장내 매수를 통해 자사주를 취득할 계획이다.이는 올해 들어 네 번째 자사주 매입으로, 지난 3월과 4월, 6월에 각각 약 750억원 이상의 자사주를 매입한 바 있다. 이번 자사주 추가 매입으로 셀트리온은 올해 약 181만 600주의 자사주를 취득하게 됐다. 총 규모는 약 3346억원에 달한다.셀트리온은 작년에도 약 1조 2652억원 규모의 자사주를 매입하는 등 주주가치 제고를 위한 정책을 꾸준히 이어가고 있다. 특히 올해 1월 자사주 약 230만 9813주(약 4955억원), 4월 약 111만 9924주(약 2000억원) 등 총 7000억원 규모로 자사주를 소각하는 등 자사주 취득과 소각을 병행하고 있다.자사주 취득과 소각은 기업의 대표적인 주주가치 제고 정책으로, 특히 기업이 자사주를 매입하고 소각하면 시중에 유통되는 주식 수가 줄어들면서 자연스럽게 주식을 보유한 주주들의 주식 가치 상승으로 이어진다.셀트리온의 이 같은 행보는 주력 제품의 글로벌 시장 점유율 확대와 신제품 출시, 후속 파이프라인의 임상 순항에도 불구하고 기업 가치가 저평가되고 있다는 판단에 따른 것이다.셀트리온의 신약 ‘짐펜트라’는 익스프레스 스크립츠 등 미국 3대 주요 처방약급여관리업체(PBM) 모두를 포함해 현지 PBM의 80%까지 등재를 완료하는 등 시장 진입에 속도를 내고 있다. 램시마, 유플라이마, 베그젤마 등 상업화에 성공한 기존 제품 외에도 글로벌 주요국에서 ‘옴리클로’, ‘아이덴젤트’, ‘스테키마’ 등 제품 허가를 획득해 현재 9개 바이오시밀러 제품 포트폴리오를 구축했다. 이 밖에도 류마티스 관절염(RA) 치료제 ‘악템라’, 골다공증 치료제 ‘프롤리아’, 다발성경화증 치료제 ’오크레부스’ 등의 후속 바이오시밀러 제품 허가 절차도 이뤄지고 있으며, 항체약물접합체(ADC) 등 차세대 신약 개발도 진행 중에 있다.셀트리온 관계자는 “주력 제품의 글로벌 시장 점유율 확대와 신제품 출시, 후속 파이프라인 개발 등이 순항 중인 상황에서 주주가치를 제고하기 위해 자사주 추가 매입을 결정했다”며 “향후에도 셀트리온은 주주가치 제고를 위해 자사주 매입과 소각, 꾸준한 배당 정책을 이어갈 방침”이라고 말했다.",https://n.news.naver.com/mnews/article/015/0005048884?sid=105
"셀트리온, 美학회서 '유플라이마'와 휴미라 동등성 확인",2024.10.28.,"미국 '2024 추계 피부과학회' 참석한 셀트리온임상 3상 통해 유플라이마-휴미라 동등성 확인","[파이낸셜뉴스] 셀트리온이 미국에서 열린 2024 추계 피부과학회(FCDC)에서 자가면역질환 치료제 '유플라이마(성분명 아달리무맙)'와 오리지널인 '휴미라' 간 상호교환성에 대한 글로벌 임상 3상 결과를 공개했다고 28일 밝혔다.FCDC는 미국 피부질환 전문의들이 건선, 피부암 등의 지식 공유를 촉진하기 위해 설립한 국제 학회로 올해 44회를 맞이했다. 이번 행사는 이달 24일부터 27일까지 나흘간 미국 라스베이거스에서 진행됐다.   셀트리온은 이번 학회서 중등도 내지 중증 판상형 건선 환자 367명을 대상으로 진행한 유플라이마와 휴미라의 상호교환성 글로벌 임상 3상 결과를 포스터 방식으로 공개했다. 지난달 동일 임상 결과를 유럽 저명 피부과 학회인 ‘2024 유럽 피부과학회(EADV)’에서도 공개한 바 있다.   임상 결과, 유플라이마와 휴미라 간 다회교차 투약군과 휴미라 유지 투약군 간의 약동학적 특성은 통계적으로 동등성 기준에 부합했으며, 유효성과 안전성 및 면역원성에서도 유사성을 확인했다.   셀트리온은 이 같은 결과를 바탕으로 올해 초 미국 식품의약국(FDA)에 신청한 상호교환성 변경허가 승인을 획득하고, 향후 미국 시장 점유율 확대를 위한 맞춤형 판매 전략 수립에 나선다는 계획이다.   제품명이 아닌 성분명으로 처방전이 발행되는 미국 처방 시스템에 따라 약사의 재량 또는 환자의 니즈에 의한 제품 선택이 가능하기 때문에, 제품 경쟁력에 기반한 상호교환성 인증은 미국에서 유플라이마 처방 확대에 긍정적인 영향을 미칠 것이라고 회사 측은 기대하고 있다.   셀트리온이 개발한 유플라이마는 최초의 고농도 휴미라 바이오시밀러로, 저농도 대비 약물 투여량을 절반으로 줄이고 통증을 유발할 수 있는 시트르산염(Citrate, 구연산염)을 제거한 것이 특징이다. 휴미라는 지난해 매출이 글로벌 19조원에 육박한 블록버스터 제품으로 16조원 가량이 미국 시장에서 팔렸다.   현재 글로벌 시장에 20mg/0.2ml, 40mg/0.4ml, 80mg/0.8ml 총 3가지 용량의 고농도 제품 라인업을 구축했고 이중가격 정책을 토대로 미국 대형 처방약급여관리업체(PBM)와 등재 계약을 체결하고 공급 채널도 확대하는 등 본격적인 성장세에 돌입했다.   셀트리온 관계자는 “유럽에 이어 미국에서도 유플라이마의 상호교환성 임상 결과를 공개하며 제품 경쟁력을 다시 한번 입증하게 됐다”며 “남은 변경 허가 절차도 차질 없이 진행해 글로벌 시장에 유플라이마의 접근성을 높여 선도적인 입지를 굳힐 수 있도록 최선을 다하겠다”고 밝혔다.",https://n.news.naver.com/mnews/article/014/0005259096?sid=105
"셀트리온, 美 학회서 유플라이마 상호교환성 임상 3상 결과 발표",2024.10.28.,요약 없음,"셀트리온이 미국에서 열린 2024 추계 피부과학회(FCDC)에서 자가면역질환 치료제 '유플라이마(성분명 아달리무맙)'와 오리지널인 '휴미라' 간 상호교환성에 대한 글로벌 임상 3상 결과를 공개했다고 28일 밝혔다.FCDC는 미국 피부질환 전문의들이 건선, 피부암 등의 지식 공유를 촉진하기 위해 설립한 국제 학회로 올해 44회를 맞이했다. 이번 행사는 이달 24일부터 27일까지 나흘간 미국 라스베이거스에서 진행됐다.셀트리온은 이번 학회서 중등도 내지 중증 판상형 건선 환자 367명을 대상으로 진행한 유플라이마와 휴미라의 상호교환성 글로벌 임상 3상 결과를 포스터 방식으로 공개했다. 지난달 동일 임상 결과를 유럽 저명 피부과 학회인 '2024 유럽 피부과학회(EADV)'에서도 공개한 바 있다.임상 결과, 유플라이마와 휴미라 간 다회교차 투약군과 휴미라 유지 투약군 간의 약동학적 특성은 통계적으로 동등성 기준에 부합했으며, 유효성과 안전성 및 면역원성에서도 유사성을 확인했다.셀트리온은 이 같은 결과를 바탕으로 올해 초 미국 식품의약국(FDA)에 신청한 상호교환성 변경허가 승인을 획득하고, 향후 미국 시장 점유율 확대를 위한 맞춤형 판매 전략 수립에 나선다는 계획이다.제품명이 아닌 성분명으로 처방전이 발행되는 미국 처방 시스템에 따라 약사의 재량 또는 환자의 니즈에 의한 제품 선택이 가능하기 때문에, 제품 경쟁력에 기반한 상호교환성 인증은 미국에서 유플라이마 처방 확대에 긍정적인 영향을 미칠 것이라고 회사 측은 기대하고 있다.셀트리온이 개발한 유플라이마는 최초의 고농도 휴미라 바이오시밀러로, 저농도 대비 약물 투여량을 절반으로 줄이고 통증을 유발할 수 있는 시트르산염(Citrate, 구연산염)을 제거한 것이 특징이다. 휴미라는 지난해 매출이 글로벌 19조원에 육박한 블록버스터 제품으로 16조원 가량이 미국 시장에서 팔렸다.현재 글로벌 시장에 20mg/0.2ml, 40mg/0.4ml, 80mg/0.8ml 총 3가지 용량의 고농도 제품 라인업을 구축했고 이중가격 정책을 토대로 미국 대형 처방약급여관리업체(PBM)와 등재 계약을 체결하고 공급 채널도 확대하는 등 본격적인 성장세에 돌입했다.셀트리온 관계자는 ""유럽에 이어 미국에서도 유플라이마의 상호교환성 임상 결과를 공개하며 제품 경쟁력을 다시 한번 입증하게 됐다""며 ""남은 변경 허가 절차도 차질 없이 진행해 글로벌 시장에 유플라이마의 접근성을 높여 선도적인 입지를 굳힐 수 있도록 최선을 다하겠다""고 밝혔다.",https://n.news.naver.com/mnews/article/029/0002911594?sid=105
"셀트리온, 자사주 1000억원 규모 추가매입",2024.10.25.,"""주주가치 제고 위해 결정""","셀트리온은 오는 28일부터 장내매수를 통해 자사주 53만7924주를 매입할 계획이라고 25일 밝혔다. 매입금액은 24일 종가 기준으로 약 1000억원에 달한다. 앞서 셀트리온 지난 3월, 4월, 6월 총 3차례 자사주 매입에 나선 바 있다. 이번 추가매입으로 셀트리온은 올해 181만600주의 자사주를 약 3300억원에 취득할 예정이다.실질적인 주주가치 제고 효과를 내기 위해 소각 작업도 병행하고 있다. 셀트리온은 지난해 약 1조2000억원 규모의 자사주를 매입했는데 올해 1월과 4월 두 차례에 걸쳐 7000억원어치(342만9737주)를 소각했다.셀트리온이 잇단 자사주 매입에 나선 이유는 바이오시밀러 매출액 확대, 세계 최초의 피하주사 제형의 인플릭시맙 치료제 '짐펜트라' 미국 출시 등의 호재에도 기업 가치가 저평가되고 있기 때문이다.이달 24일 종가 기준 셀트리온의 주가는 18만5600원으로 연초 이후 19.6% 줄어들었다. 셀트리온 관계자는 ""주력 제품의 글로벌 시장 점유율 확대와 신제품 출시, 후속 파이프라인 개발 등이 순항 중인 상황에서 주주가치를 제고하기 위해 자사주 추가 매입을 결정했다""며 ""향후에도 셀트리온은 주주가치 제고를 위해 자사주 매입과 소각, 꾸준한 배당 정책을 이어갈 방침""이라고 했다.",https://n.news.naver.com/mnews/article/648/0000030075?sid=101
